# Time-averaged data for fix ave_n
# TimeStep v_n_na_l v_n_cl_l v_n_na_r v_n_cl_r
600000 393 394 390 394
605000 393 394 389 394
610000 393 394 389 394
615000 393 394 389 394
620000 392 395 389 394
625000 392 396 389 394
630000 392 395 388 393
635000 392 394 389 393
640000 391 393 386 393
645000 392 395 388 394
650000 391 394 389 394
655000 392 394 389 395
660000 391 394 388 394
665000 391 394 389 394
670000 391 394 389 394
675000 392 392 390 394
680000 392 393 389 394
685000 391 393 386 394
690000 391 393 385 395
695000 391 394 386 394
700000 391 395 387 394
705000 391 395 386 394
710000 391 395 387 394
715000 390 395 388 394
720000 389 396 389 394
725000 390 396 389 393
730000 390 396 389 393
735000 390 395 387 393
740000 390 395 388 392
745000 390 395 387 393
750000 390 395 387 393
755000 390 395 388 395
760000 389 395 388 393
765000 388 394 388 393
770000 389 394 386 392
775000 388 393 386 392
780000 390 393 385 391
785000 390 393 386 391
790000 389 394 385 392
795000 389 394 386 393
800000 389 393 386 394
805000 389 394 386 395
810000 389 393 385 394
815000 389 393 385 394
820000 390 394 385 393
825000 390 394 385 394
830000 390 395 386 394
835000 390 395 387 395
840000 390 395 387 393
845000 390 395 387 393
850000 390 395 388 394
855000 389 394 388 394
860000 390 394 387 394
865000 390 394 388 394
870000 390 392 388 394
875000 389 391 387 394
880000 390 392 385 394
885000 390 392 388 394
890000 390 393 386 393
895000 390 394 386 394
900000 390 394 388 394
905000 390 393 387 394
910000 390 393 386 393
915000 390 393 386 394
920000 390 393 387 394
925000 390 394 387 395
930000 389 393 388 396
935000 391 394 387 396
940000 389 393 387 396
945000 388 395 388 395
950000 389 394 389 396
955000 389 395 390 394
960000 389 395 388 396
965000 389 394 389 396
970000 388 394 388 396
975000 388 394 387 396
980000 388 394 388 396
985000 388 394 388 396
990000 388 395 388 396
995000 388 394 388 396
1000000 388 394 389 394
1005000 388 396 389 395
1010000 387 396 389 395
1015000 388 396 390 395
1020000 388 396 390 395
1025000 387 396 389 394
1030000 387 398 390 393
1035000 389 398 390 393
1040000 388 398 390 395
1045000 389 398 390 395
1050000 389 398 390 395
1055000 389 398 390 395
1060000 387 398 390 393
1065000 388 398 389 394
1070000 387 398 388 394
1075000 387 398 388 394
1080000 387 397 389 394
1085000 389 397 387 394
1090000 389 396 387 394
1095000 388 395 388 394
1100000 388 395 388 394
1105000 389 396 387 394
1110000 389 395 387 394
1115000 387 395 389 394
1120000 387 396 389 394
1125000 387 395 388 394
1130000 387 396 387 394
1135000 387 396 387 394
1140000 387 395 387 394
1145000 387 395 387 394
1150000 389 396 386 394
1155000 388 395 386 393
1160000 388 395 386 392
1165000 389 396 386 393
1170000 388 396 386 392
1175000 389 394 386 392
1180000 389 396 388 394
1185000 388 394 389 394
1190000 387 394 386 393
1195000 389 394 389 393
1200000 388 395 387 392
1205000 388 394 386 393
1210000 388 394 386 394
1215000 388 394 385 393
1220000 388 395 385 393
1225000 388 394 385 392
1230000 388 393 385 395
1235000 388 393 385 393
1240000 388 393 385 393
1245000 388 391 385 393
1250000 388 391 386 393
1255000 388 390 386 394
1260000 387 392 387 394
1265000 387 391 386 394
1270000 387 391 385 393
1275000 387 390 386 393
1280000 387 390 384 393
1285000 387 390 384 393
1290000 387 390 385 392
1295000 387 390 385 392
1300000 387 391 385 392
1305000 388 392 385 394
1310000 388 392 385 394
1315000 388 392 385 394
1320000 388 391 385 393
1325000 387 391 385 394
1330000 388 392 383 394
1335000 387 392 384 393
1340000 387 392 383 394
1345000 387 391 384 393
1350000 388 390 385 390
1355000 387 390 385 391
1360000 387 391 385 390
1365000 386 391 385 391
1370000 388 391 385 391
1375000 388 391 385 390
1380000 388 390 384 390
1385000 388 390 387 391
1390000 389 390 386 392
1395000 387 391 386 392
1400000 387 392 385 391
1405000 387 391 386 390
1410000 387 392 386 390
1415000 387 392 386 390
1420000 386 391 386 390
1425000 387 391 386 390
1430000 388 391 385 390
1435000 388 391 385 390
1440000 387 391 385 390
1445000 386 390 385 390
1450000 386 389 385 390
1455000 387 390 385 390
1460000 386 390 385 390
1465000 387 391 386 390
1470000 387 390 386 390
1475000 387 390 385 391
1480000 388 391 386 391
1485000 388 392 386 391
1490000 388 391 387 391
1495000 388 391 388 390
1500000 387 392 388 389
1505000 388 391 388 389
1510000 387 390 387 389
1515000 388 391 389 389
1520000 388 391 388 391
1525000 388 390 387 390
1530000 388 390 387 391
1535000 388 391 387 390
1540000 388 390 389 388
1545000 388 390 389 388
1550000 388 390 388 388
1555000 388 391 389 386
1560000 388 391 387 386
1565000 388 390 386 387
1570000 388 390 389 387
1575000 388 390 385 387
1580000 388 390 387 388
1585000 388 388 386 388
1590000 388 389 386 387
1595000 388 388 387 387
1600000 388 389 387 388
1605000 388 388 385 386
1610000 389 388 386 388
1615000 389 388 384 387
1620000 389 389 384 388
1625000 388 388 385 389
1630000 389 389 385 388
1635000 388 389 384 388
1640000 387 389 384 388
1645000 387 390 385 388
1650000 388 389 385 389
1655000 386 390 385 389
1660000 388 390 385 389
1665000 388 390 385 389
1670000 387 390 385 388
1675000 387 391 385 388
1680000 387 391 385 388
1685000 387 390 385 388
1690000 387 390 384 389
1695000 388 390 383 389
1700000 387 390 383 389
1705000 388 389 383 389
1710000 388 390 384 389
1715000 388 389 384 389
1720000 388 390 385 389
1725000 387 390 385 389
1730000 387 391 385 389
1735000 387 391 384 389
1740000 386 391 385 389
1745000 387 391 385 388
1750000 387 391 386 388
1755000 387 391 386 388
1760000 387 391 386 388
1765000 386 390 386 388
1770000 386 390 386 387
1775000 388 390 385 388
1780000 387 391 386 387
1785000 388 390 386 387
1790000 387 392 386 387
1795000 386 391 385 389
1800000 387 391 386 387
1805000 388 392 386 386
1810000 387 392 386 387
1815000 387 392 386 387
1820000 385 391 385 387
1825000 386 391 385 387
1830000 387 392 385 387
1835000 387 392 385 388
1840000 387 392 385 388
1845000 387 392 386 386
1850000 387 392 386 387
1855000 387 392 385 386
1860000 389 392 385 386
1865000 388 391 387 385
1870000 389 392 385 385
1875000 389 392 387 385
1880000 389 391 387 385
1885000 388 392 387 386
1890000 388 391 386 385
1895000 388 391 387 385
1900000 387 391 387 386
1905000 389 391 387 386
1910000 389 391 385 385
1915000 388 390 385 387
1920000 388 391 385 387
1925000 388 391 385 386
1930000 388 391 386 386
1935000 389 391 386 386
1940000 389 391 385 386
1945000 389 391 385 387
1950000 389 391 385 386
1955000 389 391 386 386
1960000 389 391 386 385
1965000 389 391 386 385
1970000 389 391 385 385
1975000 389 391 387 385
1980000 388 391 386 385
1985000 387 391 385 385
1990000 388 391 385 385
1995000 388 391 385 386
2000000 386 391 385 386
