# Time-averaged data for fix ave_n
# TimeStep v_n_na_l v_n_cl_l v_n_na_r v_n_cl_r
5000 397 399 400 399
10000 398 399 399 398
15000 398 399 399 398
20000 398 398 399 398
25000 399 397 399 398
30000 397 398 399 399
35000 397 397 399 399
40000 398 397 399 399
45000 398 397 398 399
50000 398 397 398 398
55000 397 395 398 398
60000 396 396 399 399
65000 397 396 398 399
70000 397 396 398 399
75000 396 396 398 399
80000 397 397 399 399
85000 397 397 399 399
90000 396 396 398 399
95000 396 395 399 398
100000 396 396 398 398
105000 398 397 398 398
110000 398 397 398 397
115000 396 397 399 397
120000 396 397 399 398
125000 396 397 399 398
130000 396 397 399 398
135000 397 397 399 397
140000 397 396 399 397
145000 398 396 399 398
150000 397 396 399 398
155000 397 396 399 398
160000 397 396 399 398
165000 397 395 399 397
170000 397 395 399 397
175000 396 395 399 396
180000 394 395 399 398
185000 394 395 399 396
190000 395 395 399 396
195000 394 395 399 396
200000 394 395 399 396
205000 394 396 399 396
210000 395 396 399 396
215000 396 396 399 396
220000 397 396 399 398
225000 395 395 399 397
230000 396 396 399 397
235000 395 396 398 397
240000 395 396 399 397
245000 396 396 399 396
250000 397 395 399 396
255000 397 394 399 396
260000 397 395 398 396
265000 397 395 398 396
270000 397 395 398 396
275000 395 396 398 397
280000 393 395 398 395
285000 393 395 398 396
290000 395 395 398 395
295000 395 396 398 396
300000 394 396 398 396
305000 395 396 398 395
310000 396 396 398 395
315000 395 396 398 395
320000 395 395 398 395
325000 395 395 398 395
330000 395 396 398 395
335000 395 396 398 395
340000 396 396 398 396
345000 396 396 398 395
350000 395 396 398 395
355000 395 396 398 394
360000 396 396 398 394
365000 395 396 398 394
370000 396 395 398 394
375000 397 396 398 395
380000 397 397 398 395
385000 397 397 398 395
390000 396 397 398 394
395000 396 397 398 396
400000 396 396 398 395
405000 396 395 398 395
410000 397 395 398 395
415000 397 396 398 394
420000 397 394 398 394
425000 395 394 397 394
430000 395 395 397 394
435000 394 394 397 394
440000 394 395 397 394
445000 395 395 397 394
450000 394 395 396 394
455000 394 396 397 394
460000 395 395 397 394
465000 395 396 396 395
470000 396 396 397 394
475000 394 396 397 394
480000 395 396 396 394
485000 396 396 397 394
490000 395 396 397 394
495000 394 396 397 395
500000 393 396 397 395
505000 393 396 397 395
510000 393 396 397 395
515000 393 396 397 395
520000 393 396 397 394
525000 393 396 397 395
530000 392 395 397 396
535000 392 395 397 396
540000 393 395 397 396
545000 393 395 397 395
550000 394 395 397 396
555000 393 395 396 395
560000 393 395 397 395
565000 393 395 396 395
570000 393 395 396 395
575000 393 395 396 394
580000 393 395 395 394
585000 393 395 396 395
590000 393 395 396 395
595000 393 395 395 394
600000 393 395 396 394
605000 393 395 395 395
610000 393 395 395 395
615000 393 395 395 395
620000 393 395 395 395
625000 393 395 396 396
630000 392 395 396 396
635000 392 395 396 396
640000 392 395 395 396
645000 391 395 394 396
650000 391 395 395 396
655000 391 395 395 396
660000 392 395 394 396
665000 392 394 394 396
670000 392 394 394 396
675000 392 395 394 396
680000 392 395 395 396
685000 392 395 393 396
690000 392 395 393 395
695000 392 394 394 395
700000 391 394 394 395
705000 391 395 394 395
710000 392 395 394 395
715000 393 394 394 394
720000 394 393 394 395
725000 393 394 393 395
730000 394 394 393 395
735000 393 393 393 395
740000 394 394 393 394
745000 393 394 393 394
750000 392 394 394 395
755000 392 394 393 395
760000 392 394 392 395
765000 391 394 393 395
770000 393 394 393 395
775000 392 393 393 395
780000 393 393 392 395
785000 393 393 392 395
790000 393 391 393 393
795000 394 392 393 393
800000 394 392 393 393
