# Time-averaged data for fix ave_n
# TimeStep v_n_na_l v_n_cl_l v_n_na_r v_n_cl_r
1880000 393 386 392 391
1885000 394 386 392 391
1890000 394 385 391 391
1895000 392 386 392 391
1900000 393 387 391 392
1905000 393 385 390 391
1910000 394 385 389 391
1915000 394 384 389 391
1920000 393 386 389 391
1925000 393 386 390 391
1930000 393 386 390 391
1935000 393 386 389 391
1940000 394 388 390 391
1945000 392 386 390 391
1950000 393 386 390 391
1955000 391 386 390 391
1960000 391 386 389 391
1965000 389 387 388 391
1970000 392 387 389 391
1975000 392 387 389 391
1980000 392 387 391 391
1985000 391 386 392 391
1990000 391 386 391 391
1995000 390 387 391 391
2000000 390 387 391 392
